Agency Type,Distribution Channel,Claim,Duration,Destination,Net Sales,Commision (in value),Age
0,1,0,41.0,4,18.0,0.0,36.0
0,1,0,10.0,16,36.0,0.0,36.0
0,1,0,14.0,14,18.0,0.0,36.0
0,1,0,52.0,1,47.0,0.0,36.0
0,1,0,12.0,0,13.0,0.0,24.0
0,1,0,29.0,7,18.0,0.0,36.0
0,1,0,27.0,14,38.0,0.0,36.0
0,1,0,15.0,0,10.0,0.0,31.0
0,1,0,27.0,4,10.0,0.0,36.0
0,1,0,26.0,7,10.0,0.0,23.0
0,1,0,119.0,4,27.0,0.0,36.0
0,1,0,31.0,9,10.0,0.0,36.0
0,1,0,17.0,14,23.0,0.0,36.0
0,1,0,3.0,14,14.0,0.0,36.0
0,1,0,49.0,0,19.0,0.0,36.0
0,1,0,20.0,3,68.0,0.0,34.0
0,1,0,119.0,13,24.0,0.0,36.0
0,1,0,48.0,11,65.0,0.0,36.0
0,1,0,5.0,4,41.0,0.0,30.0
0,1,0,58.0,23,16.0,0.0,36.0
0,1,0,1.0,13,20.0,0.0,33.0
0,1,0,21.0,12,22.0,0.0,36.0
0,1,0,11.0,14,21.0,0.0,36.0
0,1,0,13.0,9,20.0,0.0,36.0
0,1,0,1.0,13,20.0,0.0,36.0
0,1,0,14.0,18,20.0,0.0,36.0
0,1,0,6.0,9,20.0,0.0,24.0
0,1,0,24.0,46,20.0,0.0,36.0
0,1,0,9.0,3,83.0,0.0,34.0
0,1,0,7.0,9,20.0,0.0,36.0
0,1,0,3.0,14,20.0,0.0,36.0
0,1,0,62.0,10,22.0,0.0,36.0
1,1,0,4.0,13,31.0,12.4,55.0
0,1,0,8.0,12,28.0,10.64,48.0
0,1,0,6.0,37,86.0,28.875000000000004,48.0
0,1,0,11.0,52,93.0,28.875000000000004,48.0
1,1,0,119.0,25,23.0,9.2,28.0
1,1,0,24.0,25,15.0,6.0,27.0
1,1,0,5.0,25,15.0,6.0,36.0
0,1,0,119.0,3,93.0,28.875000000000004,55.0
0,1,0,42.0,1,44.0,28.6,53.0
0,1,0,6.0,20,30.75,19.99,25.0
0,1,0,7.0,20,26.5,17.23,25.0
0,1,0,9.0,13,26.5,17.23,50.0
1,1,0,67.0,9,17.11,4.8,48.0
1,1,1,40.0,9,6.69,1.88,48.0
1,1,0,8.0,14,26.0,9.1,25.0
1,1,0,53.0,19,35.0,12.25,36.0
1,1,0,4.0,14,22.0,7.7,35.0
1,1,0,23.0,18,18.0,6.3,55.0
1,1,0,22.0,16,22.0,7.7,55.0
1,1,0,41.0,0,18.0,6.3,32.0
1,1,0,13.0,4,18.0,6.3,44.0
1,1,0,8.0,18,18.0,6.3,27.0
1,1,0,9.0,19,22.0,7.7,42.0
1,1,0,96.0,19,26.0,9.1,55.0
1,1,0,92.0,17,58.0,20.3,44.0
1,1,0,45.0,18,33.0,11.55,27.0
1,1,0,32.0,14,26.0,9.1,37.0
1,1,0,5.0,0,18.0,6.3,55.0
1,1,0,13.0,14,26.0,9.1,31.0
1,1,0,9.0,18,18.0,6.3,47.0
1,1,0,12.0,14,26.0,9.1,29.0
1,1,0,16.0,17,22.0,7.7,44.0
1,1,0,18.0,14,26.0,9.1,55.0
1,1,0,55.0,14,40.0,14.0,53.0
1,1,0,3.0,14,22.0,7.7,32.0
1,1,0,11.0,17,22.0,7.7,37.0
1,1,0,4.0,4,18.0,6.3,55.0
1,1,0,3.0,12,26.0,9.1,37.0
0,0,0,47.0,12,25.0,0.0,44.0
0,0,0,32.0,0,30.0,10.5,55.0
0,0,0,32.0,0,30.0,10.5,55.0
0,0,0,56.0,4,30.0,10.5,32.0
0,0,0,22.0,4,30.0,10.5,55.0
0,0,0,22.0,4,30.0,10.5,55.0
0,0,0,22.0,4,30.0,10.5,55.0
0,0,0,22.0,4,30.0,10.5,55.0
0,0,0,22.0,4,30.0,10.5,41.0
0,0,0,22.0,4,30.0,10.5,41.0
0,0,0,60.0,4,30.0,10.5,55.0
0,0,0,60.0,4,30.0,10.5,55.0
0,0,0,77.0,0,30.0,10.5,55.0
0,1,0,25.0,37,93.0,28.875000000000004,23.0
1,1,0,6.0,9,16.0,4.0,44.0
1,1,0,6.0,9,16.0,4.0,31.0
1,1,0,5.0,9,16.0,4.0,44.0
1,1,0,24.0,9,54.6,13.65,55.0
1,1,0,14.0,9,27.0,6.75,55.0
1,1,0,24.0,9,45.5,11.38,26.0
1,1,0,10.0,9,20.0,5.0,50.0
1,1,0,36.0,9,16.0,4.0,37.0
1,1,0,5.0,9,16.0,4.0,25.0
1,1,0,7.0,9,16.0,4.0,23.0
1,1,0,6.0,9,19.2,4.8,38.0
1,1,0,6.0,9,19.2,4.8,43.0
1,1,1,11.0,9,26.5,6.63,28.0
1,1,0,76.0,9,20.0,5.0,39.0
1,1,0,19.0,9,20.0,5.0,26.0
1,1,0,119.0,9,60.0,15.0,28.0
1,1,0,119.0,9,16.0,4.0,28.0
1,1,0,6.0,9,29.0,7.25,23.0
1,1,1,108.0,9,72.0,18.0,28.0
1,1,0,13.0,9,48.5,12.13,44.0
1,1,0,14.0,9,39.0,9.75,33.0
1,1,0,7.0,9,22.5,5.63,31.0
1,1,0,5.0,9,58.0,14.5,27.0
1,1,0,6.0,9,27.0,6.75,36.0
1,1,0,16.0,9,0.0,13.2,55.0
1,1,0,16.0,9,52.8,13.2,55.0
1,1,0,16.0,9,0.0,13.2,55.0
1,1,0,5.0,9,33.5,8.38,55.0
1,1,0,5.0,9,33.5,8.38,27.0
1,1,0,119.0,9,93.0,28.875000000000004,30.0
1,1,0,119.0,9,93.0,28.875000000000004,23.0
1,1,0,119.0,9,93.0,28.875000000000004,46.0
0,1,0,79.0,10,0.0,28.875000000000004,41.0
0,1,0,5.0,1,29.7,17.82,29.0
0,1,0,6.0,4,0.0,11.88,31.0
0,1,0,52.0,1,0.0,28.875000000000004,43.0
0,1,0,76.0,37,0.0,28.875000000000004,35.0
0,1,0,62.0,1,93.0,28.875000000000004,32.0
0,1,0,15.0,6,0.0,11.88,52.0
0,1,0,16.0,6,0.0,5.94,52.0
0,1,0,10.0,1,29.7,17.82,33.0
0,1,0,4.0,0,29.7,17.82,46.0
0,1,0,67.0,1,59.4,28.875000000000004,55.0
0,1,0,25.0,20,19.8,11.88,55.0
0,1,1,73.0,23,93.0,28.875000000000004,32.0
0,1,0,11.0,1,0.0,28.875000000000004,55.0
0,1,0,11.0,4,49.5,28.875000000000004,49.0
0,1,0,22.0,11,39.6,23.76,33.0
0,1,0,74.0,2,0.0,23.76,43.0
0,1,0,41.0,1,69.3,28.875000000000004,47.0
0,1,0,8.0,4,29.7,17.82,34.0
0,1,0,80.0,10,39.6,23.76,31.0
0,1,0,44.0,14,29.0,0.0,36.0
0,1,0,22.0,16,33.0,0.0,36.0
0,1,0,7.0,0,20.0,0.0,36.0
0,1,0,2.0,0,20.0,0.0,33.0
0,1,0,33.0,0,23.0,0.0,55.0
0,1,0,11.0,23,93.0,0.0,36.0
0,1,0,27.0,4,20.0,0.0,36.0
0,1,0,21.0,0,23.0,0.0,36.0
0,1,0,46.0,19,45.0,0.0,55.0
0,1,0,20.0,19,25.0,0.0,36.0
0,1,0,95.0,10,79.0,0.0,36.0
0,1,0,119.0,11,68.0,0.0,36.0
0,1,0,12.0,12,25.0,0.0,43.0
0,1,0,63.0,7,20.0,0.0,36.0
0,1,0,40.0,0,20.0,0.0,36.0
0,1,0,102.0,4,20.0,0.0,36.0
0,1,0,23.0,16,87.0,0.0,55.0
0,1,0,71.0,16,29.0,0.0,36.0
0,1,0,61.0,20,63.0,0.0,36.0
0,1,0,6.0,16,33.0,0.0,36.0
0,1,0,6.0,0,20.0,0.0,36.0
0,1,0,50.0,8,93.0,0.0,36.0
0,1,0,119.0,16,45.0,0.0,36.0
0,1,0,62.0,57,93.0,0.0,36.0
0,1,0,40.0,4,27.0,0.0,36.0
0,1,0,10.0,14,37.0,0.0,36.0
0,1,0,6.0,0,20.0,0.0,36.0
0,1,0,15.0,3,0.0,0.0,45.0
0,1,0,20.0,10,69.0,0.0,36.0
0,1,0,8.0,4,20.0,0.0,36.0
0,1,0,119.0,14,69.0,0.0,36.0
0,1,0,21.0,14,55.0,0.0,36.0
0,1,0,9.0,14,39.0,0.0,36.0
0,1,0,2.0,10,14.0,0.0,27.0
0,1,0,28.0,11,80.0,0.0,36.0
0,1,0,87.0,3,13.0,0.0,49.0
0,1,0,10.0,0,80.0,0.0,51.0
0,1,0,12.0,19,20.0,0.0,36.0
0,1,0,20.0,12,10.0,0.0,28.0
0,1,0,27.0,10,22.0,0.0,36.0
0,1,0,15.0,37,44.0,0.0,36.0
0,1,0,11.0,20,33.0,0.0,36.0
0,1,0,18.0,19,40.0,0.0,36.0
0,1,0,1.0,12,10.0,0.0,55.0
0,1,0,13.0,4,22.0,0.0,36.0
0,1,0,1.0,9,10.0,0.0,37.0
0,1,0,2.0,1,20.0,0.0,36.0
0,1,0,26.0,7,12.0,0.0,36.0
0,1,0,6.0,9,14.0,0.0,55.0
0,1,0,28.0,3,80.0,0.0,31.0
0,1,0,31.0,35,13.0,0.0,36.0
0,1,0,2.0,9,17.0,0.0,55.0
0,1,0,5.0,0,10.0,0.0,29.0
0,1,0,5.0,9,13.0,0.0,34.0
0,1,0,21.0,12,10.0,0.0,40.0
0,1,0,10.0,9,10.0,0.0,36.0
0,1,0,27.0,14,20.0,0.0,36.0
0,1,0,18.0,14,27.0,0.0,36.0
0,1,0,20.0,31,32.0,0.0,36.0
0,1,0,58.0,3,40.0,0.0,44.0
0,1,0,4.0,4,15.0,0.0,36.0
0,1,0,37.0,12,10.0,0.0,24.0
0,1,0,2.0,14,17.0,0.0,36.0
0,1,0,75.0,10,80.0,0.0,36.0
0,1,0,16.0,4,19.0,0.0,36.0
0,1,0,12.0,14,52.0,0.0,36.0
0,1,0,77.0,9,50.0,0.0,36.0
0,1,0,8.0,4,33.0,0.0,50.0
0,1,0,41.0,23,58.0,0.0,36.0
0,1,0,4.0,9,19.0,0.0,36.0
0,1,0,80.0,0,35.0,0.0,36.0
0,1,0,78.0,10,0.0,0.0,36.0
0,1,0,10.0,0,10.0,0.0,55.0
0,1,0,119.0,7,17.0,0.0,36.0
0,1,0,20.0,31,14.0,0.0,36.0
0,1,0,32.0,14,32.0,0.0,36.0
0,1,0,21.0,9,11.0,0.0,36.0
0,1,0,2.0,14,11.0,0.0,36.0
0,1,0,119.0,7,19.0,0.0,36.0
0,1,0,19.0,14,34.0,0.0,36.0
0,1,0,41.0,14,27.0,0.0,36.0
0,1,0,2.0,9,25.0,0.0,36.0
0,1,0,45.0,17,34.0,0.0,36.0
0,1,0,4.0,53,73.0,0.0,36.0
0,1,0,6.0,9,20.0,0.0,43.0
0,1,0,41.0,9,20.0,0.0,36.0
0,1,0,3.0,3,37.0,0.0,35.0
0,1,0,14.0,10,33.0,0.0,36.0
0,1,0,45.0,41,77.0,0.0,45.0
0,1,0,4.0,3,0.0,0.0,55.0
0,1,0,2.0,10,83.0,0.0,23.0
1,1,0,27.0,13,31.0,12.4,55.0
1,1,0,6.0,13,31.0,12.4,55.0
1,1,0,39.0,13,93.0,28.875000000000004,55.0
1,1,0,9.0,13,50.0,20.0,55.0
1,1,0,5.0,13,39.0,15.6,55.0
1,1,0,5.0,13,39.0,15.6,55.0
1,1,0,11.0,13,50.0,20.0,55.0
0,1,0,18.0,37,93.0,28.875000000000004,48.0
1,1,0,47.0,25,31.0,12.4,55.0
1,1,0,5.0,25,15.0,6.0,55.0
1,1,0,9.0,25,15.0,6.0,49.0
1,1,0,13.0,25,15.0,6.0,40.0
1,1,0,13.0,25,15.0,6.0,23.0
0,1,0,119.0,14,93.0,28.875000000000004,35.0
0,1,1,119.0,14,93.0,28.875000000000004,35.0
1,1,0,119.0,9,18.24,5.12,48.0
1,1,0,119.0,9,14.28,4.0,48.0
1,1,0,6.0,4,22.0,7.7,44.0
1,1,0,12.0,12,22.0,7.7,49.0
1,1,0,13.0,14,26.0,9.1,51.0
1,1,0,119.0,0,33.0,11.55,36.0
1,1,0,22.0,0,18.0,6.3,52.0
1,1,0,15.0,14,22.0,7.7,38.0
1,1,0,33.0,14,26.0,9.1,38.0
1,1,0,8.0,12,22.0,7.7,49.0
1,1,0,18.0,19,26.0,9.1,55.0
1,1,0,5.0,0,18.0,6.3,41.0
1,1,0,48.0,1,35.0,12.25,47.0
1,1,0,17.0,0,18.0,6.3,38.0
1,1,0,10.0,31,22.0,7.7,33.0
1,1,0,17.0,14,26.0,9.1,47.0
1,1,0,10.0,30,22.0,7.7,55.0
0,0,0,114.0,0,29.0,9.57,55.0
0,0,0,64.0,4,29.0,9.57,55.0
0,0,0,64.0,4,29.0,9.57,55.0
0,0,0,64.0,4,29.0,9.57,53.0
0,0,0,51.0,4,29.0,9.57,55.0
0,0,0,19.0,12,20.0,0.0,44.0
1,1,0,4.0,9,16.0,4.0,55.0
1,1,0,6.0,9,20.0,5.0,26.0
1,1,0,58.0,9,39.0,9.75,30.0
1,1,1,58.0,9,39.0,9.75,27.0
1,1,0,8.0,9,27.0,6.75,38.0
1,1,0,8.0,9,27.0,6.75,39.0
1,1,0,10.0,9,20.0,5.0,26.0
1,1,0,10.0,9,20.0,5.0,27.0
1,1,0,10.0,9,20.0,5.0,28.0
1,1,0,10.0,9,20.0,5.0,24.0
1,1,0,5.0,9,21.0,5.25,24.0
1,1,0,119.0,9,93.0,28.875000000000004,23.0
1,1,0,19.0,9,48.0,12.0,23.0
1,1,0,73.0,9,93.0,26.5,44.0
1,1,0,12.0,9,93.0,26.5,28.0
1,1,0,14.0,9,27.0,6.75,26.0
1,1,0,26.0,9,47.5,11.88,29.0
1,1,0,11.0,9,18.5,4.63,30.0
1,1,0,53.0,9,22.5,5.63,55.0
1,1,0,37.0,9,69.0,17.25,55.0
1,1,0,37.0,9,69.0,17.25,55.0
1,1,0,119.0,9,93.0,28.875000000000004,25.0
0,1,0,7.0,0,39.6,23.76,45.0
0,1,0,30.0,4,49.5,28.875000000000004,31.0
0,1,0,35.0,0,49.5,28.875000000000004,55.0
0,1,0,36.0,1,59.4,28.875000000000004,43.0
0,1,0,46.0,0,29.7,17.82,53.0
0,1,0,20.0,1,49.5,28.875000000000004,45.0
0,1,0,72.0,0,39.6,23.76,34.0
0,1,0,71.0,1,89.1,28.875000000000004,51.0
0,1,0,4.0,2,19.8,11.88,54.0
0,1,0,48.0,11,69.3,28.875000000000004,31.0
0,1,0,23.0,1,59.4,28.875000000000004,31.0
0,1,0,50.0,1,39.6,23.76,33.0
0,1,1,74.0,2,49.5,28.875000000000004,26.0
0,1,0,9.0,27,29.7,17.82,33.0
0,1,0,3.0,40,29.7,17.82,31.0
0,1,0,119.0,0,0.0,23.76,49.0
0,1,0,60.0,16,29.7,17.82,55.0
0,1,0,119.0,1,79.2,28.875000000000004,55.0
0,1,0,16.0,0,39.6,23.76,55.0
0,1,0,24.0,1,0.0,28.875000000000004,31.0
0,1,0,5.0,1,39.6,23.76,38.0
0,1,0,10.0,1,59.4,28.875000000000004,55.0
0,1,0,32.0,29,89.1,28.875000000000004,43.0
0,1,0,119.0,1,49.5,28.875000000000004,31.0
0,1,0,9.0,11,59.4,28.875000000000004,55.0
0,1,0,119.0,19,27.0,0.0,36.0
0,1,0,37.0,38,49.0,0.0,55.0
0,1,0,20.0,4,35.0,0.0,36.0
0,1,0,26.0,4,20.0,0.0,36.0
0,1,0,73.0,20,93.0,0.0,36.0
0,1,0,12.0,0,27.0,0.0,48.0
0,1,0,76.0,0,20.0,0.0,36.0
0,1,0,19.0,4,20.0,0.0,28.0
0,1,0,119.0,38,36.0,0.0,41.0
0,1,0,26.0,14,32.0,0.0,36.0
0,1,0,64.0,37,87.0,0.0,36.0
0,1,0,87.0,36,37.0,0.0,36.0
0,1,0,75.0,4,20.0,0.0,55.0
0,1,0,24.0,14,23.0,0.0,36.0
0,1,0,9.0,20,93.0,0.0,36.0
0,1,0,102.0,16,20.0,0.0,30.0
0,1,0,10.0,31,33.0,0.0,36.0
0,1,0,90.0,9,0.0,0.0,36.0
0,1,0,12.0,19,28.0,0.0,36.0
0,1,0,82.0,41,93.0,0.0,49.0
0,1,0,11.0,10,44.0,0.0,36.0
0,1,0,5.0,12,24.0,0.0,36.0
0,1,0,26.0,4,34.0,0.0,36.0
0,1,0,32.0,19,25.0,0.0,36.0
0,1,0,15.0,0,20.0,0.0,55.0
0,1,0,8.0,10,53.0,0.0,36.0
0,1,0,23.0,16,48.0,0.0,40.0
0,1,0,17.0,14,22.0,0.0,36.0
0,1,0,11.0,14,32.0,0.0,36.0
0,1,0,29.0,4,20.0,0.0,36.0
0,1,0,11.0,0,20.0,0.0,36.0
0,1,0,21.0,9,10.0,0.0,55.0
0,1,0,66.0,16,61.0,0.0,36.0
0,1,0,19.0,0,10.0,0.0,44.0
0,1,0,119.0,9,16.0,0.0,39.0
0,1,0,60.0,14,34.0,0.0,36.0
0,1,0,119.0,19,43.0,0.0,36.0
0,1,0,28.0,14,24.0,0.0,36.0
0,1,0,12.0,4,55.0,0.0,43.0
0,1,0,13.0,14,31.0,0.0,36.0
0,1,0,90.0,9,78.0,0.0,23.0
0,1,0,2.0,14,14.0,0.0,36.0
0,1,0,13.0,31,19.0,0.0,36.0
0,1,0,60.0,1,10.0,0.0,36.0
0,1,0,3.0,13,10.0,0.0,43.0
0,1,0,9.0,4,12.0,0.0,40.0
0,1,0,58.0,3,80.0,0.0,32.0
0,1,0,66.0,9,10.0,0.0,36.0
0,1,0,24.0,29,10.0,0.0,36.0
0,1,0,41.0,4,13.0,0.0,37.0
0,1,0,22.0,45,80.0,0.0,36.0
0,1,0,7.0,0,10.0,0.0,51.0
0,1,0,1.0,9,10.0,0.0,55.0
0,1,0,31.0,0,10.0,0.0,36.0
0,1,0,6.0,14,11.0,0.0,36.0
0,1,0,31.0,13,25.0,0.0,36.0
0,1,0,79.0,14,28.0,0.0,36.0
0,1,0,2.0,12,11.0,0.0,36.0
0,1,0,119.0,23,40.0,0.0,36.0
0,1,0,111.0,13,93.0,0.0,29.0
0,1,0,41.0,61,10.0,0.0,36.0
0,1,0,32.0,12,21.0,0.0,36.0
0,1,0,30.0,17,18.0,0.0,36.0
0,1,0,44.0,1,42.0,0.0,36.0
0,1,0,29.0,9,20.0,0.0,36.0
0,1,0,16.0,1,49.0,0.0,36.0
0,1,0,2.0,31,13.0,0.0,36.0
0,1,0,4.0,9,10.0,0.0,48.0
0,1,0,4.0,9,10.0,0.0,36.0
0,1,0,24.0,38,14.0,0.0,36.0
0,1,0,4.0,12,60.0,0.0,36.0
0,1,0,2.0,9,10.0,0.0,28.0
0,1,0,14.0,12,10.0,0.0,26.0
0,1,0,12.0,14,39.0,0.0,36.0
0,1,0,25.0,20,51.0,0.0,36.0
0,1,0,6.0,14,10.0,0.0,36.0
0,1,0,4.0,17,10.0,0.0,36.0
0,1,0,119.0,17,13.0,0.0,36.0
0,1,0,119.0,10,0.0,0.0,36.0
0,1,0,18.0,17,42.0,0.0,36.0
0,1,0,23.0,3,16.0,0.0,55.0
0,1,0,108.0,12,14.0,0.0,36.0
0,1,0,119.0,10,44.0,0.0,36.0
0,1,0,5.0,12,20.0,0.0,30.0
0,1,0,2.0,0,20.0,0.0,36.0
0,1,0,62.0,9,20.0,0.0,36.0
0,1,0,3.0,9,20.0,0.0,36.0
0,1,0,6.0,9,39.0,0.0,29.0
0,1,0,3.0,47,77.0,0.0,36.0
0,1,0,2.0,88,45.0,0.0,36.0
0,1,0,54.0,9,21.0,0.0,25.0
0,1,0,2.0,9,56.0,0.0,36.0
1,1,0,6.0,25,15.0,6.0,49.0
1,1,0,7.0,25,15.0,6.0,49.0
1,1,0,4.0,25,15.0,6.0,49.0
1,1,0,48.0,25,23.0,9.2,23.0
0,1,0,119.0,3,93.0,28.875000000000004,43.0
0,1,0,4.0,12,25.0,16.25,31.0
0,1,0,12.0,17,25.0,16.25,28.0
0,1,0,119.0,3,93.0,28.875000000000004,34.0
0,1,0,119.0,3,93.0,28.875000000000004,36.0
0,1,0,6.0,19,25.0,16.25,30.0
1,1,0,65.0,9,7.2,2.02,48.0
1,1,0,119.0,9,0.32,0.09,48.0
1,1,0,7.0,14,35.0,12.25,55.0
1,1,0,35.0,20,35.0,12.25,34.0
1,1,0,11.0,17,30.0,10.5,25.0
1,1,0,16.0,0,18.0,6.3,55.0
1,1,0,7.0,12,18.0,6.3,53.0
1,1,0,31.0,19,22.0,7.7,55.0
1,1,0,4.0,12,18.0,6.3,44.0
1,1,0,14.0,14,22.0,7.7,51.0
1,1,0,8.0,12,18.0,6.3,31.0
1,1,0,18.0,1,40.0,14.0,28.0
1,1,0,48.0,0,22.0,7.7,33.0
1,1,0,7.0,18,18.0,6.3,35.0
1,1,0,24.0,1,45.0,15.75,45.0
1,1,0,75.0,3,93.0,28.875000000000004,23.0
1,1,0,4.0,10,0.0,15.75,51.0
1,1,0,74.0,3,93.0,28.875000000000004,55.0
0,1,0,10.0,15,75.0,28.5,23.0
1,1,0,43.0,4,93.0,28.875000000000004,48.0
1,1,0,14.0,9,16.0,4.0,47.0
1,1,0,41.0,9,33.5,8.38,29.0
1,1,0,37.0,9,93.0,24.75,29.0
1,1,0,6.0,9,0.0,4.0,30.0
1,1,0,6.0,9,21.0,5.25,30.0
1,1,0,5.0,9,13.5,3.38,45.0
1,1,0,14.0,9,21.0,5.25,55.0
1,1,0,3.0,9,13.5,3.38,25.0
1,1,0,11.0,9,26.5,6.63,24.0
1,1,0,10.0,9,29.0,7.25,27.0
1,1,0,10.0,9,39.0,9.75,27.0
1,1,1,8.0,9,37.0,9.25,28.0
1,1,0,8.0,9,37.0,9.25,23.0
1,1,0,8.0,9,37.0,9.25,27.0
1,1,0,3.0,9,37.0,9.25,47.0
1,1,0,119.0,9,0.0,28.875000000000004,28.0
1,1,0,119.0,9,93.0,28.875000000000004,48.0
1,1,1,119.0,9,93.0,28.875000000000004,44.0
1,1,0,119.0,9,93.0,28.875000000000004,38.0
1,1,0,119.0,9,93.0,28.875000000000004,33.0
0,1,0,4.0,1,39.6,23.76,39.0
0,1,0,56.0,15,69.3,28.875000000000004,55.0
0,1,0,18.0,1,93.0,28.875000000000004,31.0
0,1,0,6.0,0,29.7,17.82,36.0
0,1,0,53.0,4,39.6,23.76,30.0
0,1,0,70.0,32,0.0,28.875000000000004,34.0
0,1,0,50.0,1,39.6,23.76,46.0
0,1,0,76.0,4,49.5,28.875000000000004,54.0
0,1,0,7.0,51,59.4,28.875000000000004,38.0
0,1,0,21.0,1,29.7,17.82,27.0
0,1,0,36.0,1,69.3,28.875000000000004,28.0
0,1,0,18.0,1,79.2,28.875000000000004,31.0
0,1,0,32.0,4,21.0,0.0,37.0
0,1,0,7.0,35,37.0,0.0,36.0
0,1,0,82.0,10,63.0,0.0,36.0
0,1,0,12.0,4,23.0,0.0,36.0
0,1,0,59.0,12,0.0,0.0,36.0
0,1,0,10.0,14,45.0,0.0,36.0
0,1,0,20.0,4,20.0,0.0,49.0
0,1,0,31.0,31,25.0,0.0,36.0
0,1,0,17.0,0,36.0,0.0,28.0
0,1,0,53.0,14,24.0,0.0,36.0
0,1,0,5.0,14,35.0,0.0,36.0
0,1,0,10.0,4,36.0,0.0,35.0
0,1,0,25.0,14,35.0,0.0,36.0
0,1,0,8.0,0,20.0,0.0,36.0
0,1,0,9.0,20,41.0,0.0,36.0
0,1,0,34.0,10,73.0,0.0,36.0
0,1,0,66.0,12,25.0,0.0,36.0
0,1,0,60.0,14,24.0,0.0,36.0
0,1,0,38.0,10,61.0,0.0,36.0
0,1,0,5.0,17,30.0,0.0,36.0
0,1,0,119.0,17,20.0,0.0,36.0
0,1,0,7.0,14,40.0,0.0,36.0
0,1,0,4.0,0,21.0,0.0,36.0
0,1,0,23.0,14,28.0,0.0,36.0
0,1,0,26.0,17,37.0,0.0,36.0
0,1,0,8.0,7,20.0,0.0,55.0
0,1,0,22.0,3,29.0,0.0,55.0
0,1,0,8.0,20,93.0,0.0,36.0
0,1,0,119.0,14,43.0,0.0,36.0
0,1,0,30.0,1,67.0,0.0,36.0
0,1,0,23.0,7,20.0,0.0,36.0
0,1,0,14.0,12,22.0,0.0,36.0
0,1,0,7.0,0,20.0,0.0,33.0
0,1,0,17.0,9,10.0,0.0,36.0
0,1,0,119.0,14,49.0,0.0,36.0
0,1,0,119.0,10,45.0,0.0,36.0
0,1,0,21.0,19,16.0,0.0,36.0
0,1,0,119.0,3,13.0,0.0,40.0
0,1,0,119.0,3,14.0,0.0,52.0
0,1,0,3.0,9,10.0,0.0,23.0
0,1,0,119.0,10,45.0,0.0,36.0
0,1,0,29.0,14,22.0,0.0,26.0
0,1,0,71.0,17,36.0,0.0,36.0
0,1,0,2.0,7,17.0,0.0,36.0
0,1,0,1.0,4,10.0,0.0,55.0
0,1,0,81.0,4,10.0,0.0,30.0
0,1,0,92.0,53,52.0,0.0,36.0
0,1,0,10.0,7,10.0,0.0,30.0
0,1,0,6.0,18,10.0,0.0,36.0
0,1,0,1.0,9,11.0,0.0,26.0
0,1,0,29.0,7,10.0,0.0,52.0
0,1,0,13.0,4,10.0,0.0,45.0
0,1,0,59.0,37,80.0,0.0,36.0
0,1,0,19.0,3,64.0,0.0,47.0
0,1,0,2.0,9,10.0,0.0,36.0
0,1,0,2.0,9,17.0,0.0,36.0
0,1,0,38.0,0,17.0,0.0,36.0
0,1,0,39.0,10,47.0,0.0,36.0
0,1,0,18.0,10,29.0,0.0,43.0
0,1,0,5.0,14,27.0,0.0,36.0
0,1,0,1.0,19,10.0,0.0,55.0
0,1,0,119.0,20,45.0,0.0,36.0
0,1,0,75.0,10,44.0,0.0,36.0
0,1,0,14.0,0,10.0,0.0,36.0
0,1,0,22.0,38,10.0,0.0,36.0
0,1,0,31.0,13,12.0,0.0,23.0
0,1,0,7.0,3,38.0,0.0,29.0
0,1,0,1.0,11,19.0,0.0,36.0
0,1,0,17.0,13,20.0,0.0,36.0
0,1,0,13.0,0,14.0,0.0,36.0
0,1,0,65.0,7,33.0,0.0,36.0
0,1,0,14.0,9,49.0,0.0,36.0
0,1,0,17.0,12,13.0,0.0,34.0
0,1,0,28.0,7,10.0,0.0,36.0
0,1,0,18.0,14,24.0,0.0,36.0
0,1,0,8.0,10,60.0,0.0,36.0
0,1,0,30.0,9,23.0,0.0,36.0
0,1,0,48.0,18,11.0,0.0,36.0
0,1,0,10.0,1,35.0,0.0,36.0
0,1,0,25.0,14,25.0,0.0,36.0
0,1,0,66.0,41,41.0,0.0,25.0
0,1,0,3.0,9,22.0,0.0,36.0
0,1,0,59.0,10,25.0,0.0,23.0
0,1,0,7.0,17,20.0,0.0,49.0
0,1,0,5.0,33,40.0,0.0,36.0
0,1,0,4.0,1,23.0,0.0,55.0
0,1,0,3.0,0,20.0,0.0,36.0
0,1,0,15.0,14,20.0,0.0,36.0
0,1,0,9.0,0,20.0,0.0,36.0
0,1,0,11.0,10,24.0,0.0,36.0
1,1,0,10.0,13,31.0,12.4,55.0
1,1,0,47.0,25,15.0,6.0,55.0
1,1,0,47.0,25,15.0,6.0,55.0
1,1,0,29.0,25,50.0,20.0,26.0
1,1,0,60.0,25,15.0,6.0,55.0
1,1,0,10.0,25,15.0,6.0,55.0
0,1,0,17.0,3,86.5,28.875000000000004,34.0
0,1,0,119.0,3,93.0,28.875000000000004,55.0
0,1,0,16.0,2,67.0,28.875000000000004,34.0
0,1,0,27.0,45,26.5,17.23,55.0
1,1,0,49.31707355588542,9,3.99,1.12,48.0
1,1,0,29.0,9,13.36,3.75,48.0
1,1,0,119.0,9,28.14,7.89,48.0
1,1,0,27.0,9,7.21,2.02,48.0
1,1,0,22.0,19,35.0,12.25,33.0
